Sweden, Exposure to risk (period 1x1)     Last modified: 02-Sep-2015, MPv5 (May07)

   Year      Age       Female          Male         Total
   1756       99           16.58         7.43        24.01 
   1756      100           11.35         5.17        16.52 
   1756      101            7.49         3.31        10.80 
   1756      102            4.64         1.71         6.35 
   1756      103            2.92         0.76         3.67 
   1756      104            1.64         0.42         2.06 
   1756      105            0.70         0.16         0.86 
   1756      106            0.37         0.00         0.37 
   1756      107            0.14         0.00         0.14 
   1756      108            0.00         0.00         0.00 
   1756      109            0.00         0.00         0.00 
   1756      110+           0.00         0.00         0.00 
   1757        0        27358.46     27724.04     55082.51 
   1757        1        25060.80     25020.42     50081.22 
   1757        2        26355.84     25861.11     52216.95 
   1757        3        26901.74     26134.12     53035.86 
   1757        4        22203.31     22335.54     44538.85 
   1757        5        18957.08     19236.08     38193.16 
   1757        6        19607.52     19219.17     38826.69 
   1757        7        20085.99     19418.27     39504.26 
   1757        8        20094.99     19629.09     39724.09 
   1757        9        20137.58     20052.62     40190.20 
   1757       10        20422.46     20566.60     40989.05 
   1757       11        19395.42     19432.36     38827.79 
   1757       12        18303.31     18302.57     36605.88 
   1757       13        17142.01     17143.44     34285.45 
   1757       14        16167.37     16122.57     32289.94 
   1757       15        15418.09     15248.97     30667.06 
   1757       16        15766.08     15166.19     30932.28 
   1757       17        16201.28     15216.53     31417.81 
   1757       18        16661.18     15339.46     32000.64 
   1757       19        17171.89     15483.98     32655.87 
   1757       20        17733.45     15592.11     33325.56 
   1757       21        17448.51     15107.96     32556.47 
   1757       22        17092.83     14655.08     31747.90 
   1757       23        16520.86     14127.12     30647.98 
   1757       24        15890.87     13556.87     29447.74 
   1757       25        15312.56     13021.02     28333.58 
   1757       26        15542.93     13336.78     28879.71 
   1757       27        15803.49     13655.51     29459.00 
   1757       28        16047.07     13983.21     30030.27 
   1757       29        16261.27     14372.02     30633.29 
   1757       30        16364.55     14680.65     31045.19 
   1757       31        15547.88     14025.77     29573.65 
   1757       32        14822.99     13386.78     28209.77 
   1757       33        14127.36     12747.52     26874.88 
   1757       34        13465.83     12178.33     25644.16 
   1757       35        12773.75     11641.93     24415.68 
   1757       36        12689.13     11597.87     24287.00 
   1757       37        12575.58     11446.10     24021.68 
   1757       38        12381.87     11247.31     23629.18 
   1757       39        12156.92     11073.58     23230.50 
   1757       40        12047.50     10988.79     23036.29 
   1757       41        11451.55     10414.42     21865.97 
   1757       42        10943.62      9904.16     20847.78 
   1757       43        10489.68      9416.30     19905.99 
   1757       44        10012.27      8905.97     18918.24 
   1757       45         9395.38      8295.12     17690.50 
   1757       46         9304.87      8165.69     17470.56 
   1757       47         9290.23      8088.27     17378.51 
   1757       48         9374.30      8092.21     17466.52 
   1757       49         9505.64      8109.39     17615.03 
   1757       50         9687.23      8118.80     17806.03 
   1757       51         9008.86      7492.19     16501.05 
   1757       52         8449.54      7018.60     15468.14 
   1757       53         8032.05      6695.33     14727.38 
   1757       54         7671.91      6436.82     14108.73 
   1757       55         7209.85      6068.93     13278.78 
   1757       56         7506.30      6175.23     13681.53 
   1757       57         7673.98      6142.41     13816.38 
   1757       58         7679.95      5919.84     13599.79 
   1757       59         7659.14      5648.01     13307.14 
   1757       60         7745.23      5497.39     13242.61 
   1757       61         7080.23      5022.66     12102.89 
   1757       62         6542.25      4677.07     11219.32 
   1757       63         6199.88      4443.53     10643.41 
   1757       64         5989.63      4255.09     10244.72 
   1757       65         5779.02      4015.66      9794.68 
   1757       66         5824.01      3898.70      9722.71 
   1757       67         5811.63      3824.58      9636.21 
   1757       68         5646.99      3710.89      9357.88 
   1757       69         5347.01      3540.12      8887.13 
   1757       70         4975.53      3339.25      8314.78 
   1757       71         4465.77      3005.19      7470.96 
   1757       72         4015.05      2686.73      6701.78 
   1757       73         3618.37      2401.97      6020.34 
   1757       74         3220.41      2129.36      5349.77 
   1757       75         2799.31      1849.53      4648.84 
   1757       76         2510.79      1665.00      4175.79 
   1757       77         2220.68      1473.78      3694.46 
   1757       78         1962.75      1274.53      3237.28 
   1757       79         1728.21      1073.91      2802.12 
   1757       80         1843.02      1148.64      2991.67 
   1757       81         1579.10       966.15      2545.26 
   1757       82         1339.45       801.21      2140.67 
   1757       83         1125.03       657.62      1782.64 
